cell_id,group
mbcipknp-1,Late Myeloid
mbckbaai-1,RBC
mbckfnnd-1,THY1+ MSC
mbclfmnf-1,Osteoblast
mbcmebil-1,Pre-Pro B
mbcnelbh-1,Neutrophil
mbcomdjl-1,Late Myeloid
mbcpbmik-1,RBC
mbdaehdo-1,CD8+ T-Cell
mbddgfdf-1,Early Myeloid Progenitor
mbdeglcp-1,Early Myeloid Progenitor
mbdemepn-1,Pre-B
mbdjannm-1,Early Myeloid Progenitor
mbdmnchm-1,Pro-B
mbdnhcnc-1,Early Myeloid Progenitor
mbdnnega-1,Plasma Cell
mbdoajam-1,Pre-B
mbdpfbgg-1,Pre-Pro B
mbdphcba-1,APOD+ MSC
mbeaieoe-1,Monocyte
mbealjeb-1,Late Myeloid
mbeankfa-1,GMP
mbeaobma-1,Late Myeloid
mbebljac-1,APOD+ MSC
mbecfkjf-1,RBC
mbedcfoo-1,VSMC
mbeghhhm-1,Mature B
mbeihodn-1,RBC
mbejngle-1,Late Myeloid
mbekcmhn-1,Megakaryocyte
mbekhicl-1,CD8+ T-Cell
mbelcpkg-1,VSMC
mbellgoh-1,Megakaryocyte
mbelophe-1,Pre-B
mbenjbhg-1,Megakaryocyte
mbeoakbd-1,Megakaryocyte
mbeogfco-1,Erythroblast
mbepibpf-1,HSC
mbepnnmf-1,Pre-Pro B
mbepplec-1,RBC
mbfaldod-1,GMP
mbfbdbjg-1,THY1+ MSC
mbfcpdck-1,THY1+ MSC
mbfdmbcl-1,CLP
mbffdkpk-1,Pre-Pro B
mbfhlbld-1,Early Myeloid Progenitor
mbfjebeb-1,Pre-B
mbflkncd-1,GMP
mbfngpof-1,Fibro-MSC
mbfnnfmj-1,RBC
mbfpliab-1,RBC
mbgaiape-1,Early Myeloid Progenitor
mbgbmhpe-1,Osteo-MSC
mbgcjfeg-1,Late Myeloid
mbgeaabm-1,THY1+ MSC
mbgeiabm-1,Late Myeloid
mbgeolpj-1,Pro-B
mbgfdllp-1,RBC
mbgfhnia-1,Late Erythroid
mbggckmk-1,GMP
mbghchil-1,Late Erythroid
mbghnofd-1,Pro-B
mbgjgmog-1,GMP
mbglfjhi-1,Early Myeloid Progenitor
mbgmaopj-1,Adipo-MSC
mbgpobak-1,GMP
mbhambfh-1,MEP
mbhckkhi-1,CD8+ T-Cell
mbhdnmee-1,VSMC
mbheiede-1,CD8+ T-Cell
mbhfmlhd-1,Pro-B
mbhhcglf-1,Pro-B
mbhhnhna-1,RBC
mbhiimok-1,RBC
mbhjbohe-1,Plasma Cell
mbhjkcml-1,Pre-Pro B
mbhjocad-1,GMP
mbhpdpcm-1,Pre-Pro B
mbibhpco-1,Megakaryocyte
mbibnlcg-1,Megakaryocyte
mbichnkc-1,Macrophages
mbicjjde-1,Megakaryocyte
mbicmpil-1,Erythroblast
mbieaceb-1,CD8+ T-Cell
mbifjhkc-1,Erythroblast
mbiieoep-1,MEP
mbildghh-1,Erythroblast
mbilnlgp-1,RBC
mbioogjg-1,Erythroblast
mbjadbaa-1,Late Myeloid
mbjealih-1,Late Erythroid
mbjebaja-1,Late Myeloid
mbjgmmko-1,Late Erythroid
mbjjcooi-1,CD8+ T-Cell
mbjjkafa-1,AEC
mbjmjnbk-1,RBC
mbjmndch-1,Late Erythroid
mbjnjopg-1,Late Erythroid
mbjoieic-1,Late Erythroid
mbkbbgah-1,Late Erythroid
mbkbighm-1,Late Erythroid
mbkcfghl-1,RBC
mbkckfbc-1,Late Erythroid
mbkcmaal-1,Late Erythroid
mbkedldj-1,Late Erythroid
mbkemnjl-1,Mature B
mbkepcea-1,THY1+ MSC
mbkgbplf-1,Pro-B
mbklgeap-1,Late Erythroid
mbklhnhd-1,CLP
mbkloncf-1,Macrophages
mbkmfcof-1,Late Erythroid
mbknmeac-1,Late Erythroid
mbkopfje-1,Late Erythroid
mbkpbnkm-1,Late Myeloid
mbldccjl-1,RBC
mbldikdm-1,CLP
mbldonbj-1,Neutrophil
mblfpepi-1,GMP
mblghecc-1,RBC
mblghhkf-1,Fibro-MSC
mblgibfa-1,Erythroblast
mblgklge-1,Cycling HSPC
mblhbbol-1,Late Erythroid
mblhelof-1,Erythroblast
mblkkjae-1,Late Myeloid
mblobnho-1,Pre-Pro B
mblodihk-1,Late Erythroid
mblpbicm-1,Pre-Pro B
mblphkmg-1,RBC
mbmaacbh-1,Late Erythroid
mbmbahmi-1,Late Erythroid
mbmcmcjk-1,RBC
mbmdecpm-1,RBC
mbmfalbk-1,THY1+ MSC
mbmfkcgc-1,Late Erythroid
mbmgjnle-1,Erythroblast
mbmgobjh-1,Late Erythroid
mbmijgap-1,Pre-B
mbmlhdfp-1,Late Myeloid
mbmmmmgg-1,Osteoblast
mbmnmpio-1,Late Myeloid
mbnbdhap-1,HSC
mbnbfhme-1,Late Erythroid
mbnbjkkk-1,Monocyte
mbnbmeko-1,MEP
mbnchcof-1,Ba/Eo/Ma
mbndecnj-1,Late Myeloid
mbnfmalk-1,Erythroblast
mbnggeeh-1,Erythroblast
mbnhnalc-1,RBC
mbniccme-1,pDC
mbniceao-1,Megakaryocyte
mbnipknn-1,MEP
mbniplde-1,Neutrophil
mbnkbamd-1,Cycling HSPC
mbnkoldc-1,Neutrophil
mbnlppci-1,Late Erythroid
mbnmbjko-1,RBC
mbnmjdhp-1,Neutrophil
mbnomajl-1,SEC
mboaiiak-1,HSC
mbocbndl-1,CLP
mbocmaam-1,Pre-Pro B
mbodhike-1,Megakaryocyte
mboehfoo-1,SEC
mboiohin-1,Megakaryocyte
mbokblek-1,Pro-B
mboknbdf-1,SEC
mbondkpj-1,CD8+ T-Cell
mbonhbbi-1,SEC
mbopcbpi-1,MEP
mbpagmmn-1,Adipo-MSC
mbpbinpc-1,RBC
mbpbldeh-1,Late Myeloid
mbpbmclo-1,RBC
mbpceiob-1,Late Erythroid
mbpcfhja-1,Early Myeloid Progenitor
mbpdaeab-1,Early Myeloid Progenitor
mbpffcoo-1,GMP
mbpfpbnn-1,GMP
mbphmpfm-1,GMP
mbpifckg-1,Erythroblast
mbpifdll-1,CLP
mbpjemlb-1,Plasma Cell
mbpjfoog-1,Pre-Pro B
mbpjgcea-1,CLP
mbpjjnhg-1,Neutrophil
mbpkbgel-1,RBC
mbpkcjcp-1,GMP
mbplhofc-1,RBC
mbpmlpga-1,Pro-B
mbpnjaep-1,THY1+ MSC
mbpofhof-1,GMP
mbppcmgh-1,Late Erythroid
mbppjgkm-1,Late Myeloid
mcachlln-1,Late Myeloid
mcadhfeg-1,Pre-B
mcadjloa-1,Erythroblast
mcaejnag-1,pDC
mcaflffj-1,Megakaryocyte
mcahleje-1,Monocyte
mcallbcl-1,Osteo-MSC
mcangfac-1,AEC
mcanopic-1,Pre-Pro B
mcanpece-1,Monocyte
mcapeblo-1,Pre-Pro B
mcbaijon-1,Erythroblast
mcbcbkpj-1,Late Myeloid
mcbelcea-1,VSMC
mcbgcchj-1,Late Myeloid
mcbildif-1,Macrophages
mcbjihee-1,Ba/Eo/Ma
mcbjmplf-1,Erythroblast
mcbkepla-1,RBC
mcbobcei-1,HSC
mcbpgnia-1,GMP
mccblpkf-1,Osteo-MSC
mcccfhbg-1,Pre-Pro B
mcccjhgo-1,Monocyte
mcccofdc-1,Pre-Pro B
mccdihhl-1,Mature B
mccejoop-1,Late Myeloid
mcchcffe-1,Mature B
mcchhabi-1,pDC
mcchofia-1,Pre-Pro B
mccjaece-1,Osteoblast
mccjobgk-1,MEP
mcclojhh-1,Pre-Pro B
mccngmcd-1,Mature B
mccokihe-1,RBC
mcdahgkm-1,Erythroblast
mcdbdmih-1,Erythroblast
mcdcdfmb-1,Erythroblast
mcdejeco-1,Neutrophil
mcdelgka-1,THY1+ MSC
mcdfilll-1,Plasma Cell
mcdhkmkg-1,GMP
mcdicbkm-1,Fibro-MSC
mcdiggcp-1,GMP
mcdinabc-1,Late Myeloid
mcdjabhi-1,Late Myeloid
mcdkcidd-1,Late Erythroid
mcdkidhb-1,Late Myeloid
mcdnandd-1,RBC
mcdninck-1,RBC
mcdnonid-1,RBC
mcdodhmk-1,Early Myeloid Progenitor
mcdokehm-1,Pre-Pro B
mcdonobb-1,Macrophages
mceaoped-1,Neutrophil
mcecphnf-1,Pre-B
mcedgpal-1,Pre-B
mcedlddd-1,RBC
mcedolll-1,Late Myeloid
mceeapge-1,RBC
mceehlon-1,Megakaryocyte
mceeikle-1,RBC
mcefhcde-1,Megakaryocyte
mcegcpkk-1,Late Myeloid
mcehkagd-1,Early Myeloid Progenitor
mceikfaj-1,Adipo-MSC
mcejakkk-1,Adipo-MSC
mcejjfgf-1,Osteo-MSC
mcejndjh-1,RBC
mceklmjc-1,RBC
mcemmiop-1,Late Erythroid
mcemnddp-1,APOD+ MSC
mcepdbno-1,Pre-Pro B
mcfamgcj-1,Cycling HSPC
mcfanbnf-1,Early Myeloid Progenitor
mcfbbhgk-1,THY1+ MSC
mcfbgdbo-1,THY1+ MSC
mcfbgkng-1,Late Myeloid
mcfcjocd-1,Late Myeloid
mcfeepee-1,THY1+ MSC
mcfjipin-1,APOD+ MSC
mcfopbdo-1,Late Erythroid
mcgaakgk-1,Pre-B
mcgdjdee-1,Late Erythroid
mcgemmeh-1,RBC
mcggkfbh-1,RBC
mcggmnpo-1,RBC
mcghbjea-1,Late Erythroid
mcghhkaa-1,Late Erythroid
mcgieooa-1,RBC
mcgimpop-1,Neutrophil
mcgjdand-1,Erythroblast
mcgjpnmc-1,Macrophages
mcgkcnkf-1,Adipo-MSC
mcglbfpa-1,Late Erythroid
mcgmhjdn-1,Osteo-MSC
mcgnbpig-1,Late Erythroid
mcgnenoc-1,Monocyte
mcgomjid-1,RBC
mcgoomhj-1,Pre-Pro B
mchbbgaf-1,Erythroblast
mchboidd-1,CD4+ T-Cell
mchdklmm-1,Osteo-MSC
mchfcnff-1,Erythroblast
mchgpeen-1,CD4+ T-Cell
mchhceak-1,Plasma Cell
mchjbafd-1,Monocyte
mchjholg-1,Plasma Cell
mchjmkhp-1,Late Myeloid
mchjploi-1,Plasma Cell
mchkbifk-1,Monocyte
mchkcoen-1,Pre-B
mchklaag-1,Late Erythroid
mchllbpj-1,Pro-B
mchmbikl-1,Late Erythroid
mchmdchp-1,RBC
mchmgcba-1,RBC
mchniifk-1,Late Myeloid
mchphbpb-1,Late Myeloid
mcidenph-1,Pre-B
mcidmdcp-1,RBC
mcieecff-1,RBC
mciggobj-1,RBC
mcijpoed-1,Pre-Pro B
mcilemgd-1,Late Myeloid
mcimaepf-1,Plasma Cell
mcimalkm-1,Adipo-MSC
mcingabm-1,Pro-B
mcinpage-1,Megakaryocyte
mcipfmfa-1,GMP
mcjaocjo-1,Late Myeloid
mcjcmpip-1,GMP
mcjfekii-1,VSMC
mcjgjlff-1,Plasma Cell
mcjiddlj-1,RBC
mcjlbcpc-1,Plasma Cell
mcjlffoj-1,RBC
mcjmcmne-1,RBC
mcjndjgc-1,RBC
mcjnhbcd-1,HSC
mcjnjfbg-1,CD8+ T-Cell
mcjnobbo-1,Pre-B
mcjomibf-1,GMP
mckahdbk-1,Early Myeloid Progenitor
mckbollm-1,Early Myeloid Progenitor
mckcnffp-1,Plasma Cell
mckdjgoi-1,Pre-Pro B
mckhbhdb-1,AEC
mckhgbdc-1,Adipo-MSC
mckiadce-1,RBC
mckjdejj-1,Early Myeloid Progenitor
mckjdghj-1,Early Myeloid Progenitor
mckjkocm-1,Pre-Pro B
mcklahpo-1,RBC
mcklgncb-1,Pro-B
mckmenia-1,Pro-B
mcknigjd-1,Osteoblast
mckoianc-1,Pre-B
mckpfiil-1,Plasma Cell
mckphljb-1,Macrophages
mclbmjgl-1,Osteo-MSC
mcleclgc-1,MEP
mcleejoh-1,HSC
mclgdooe-1,Plasma Cell
mclgjnij-1,Neutrophil
mclgjofl-1,Pre-B
mcliblbh-1,SEC
mcliedlb-1,HSC
mcljehah-1,RBC
mcljkbjc-1,Plasma Cell
mcljphpg-1,Plasma Cell
mclknepf-1,APOD+ MSC
mcllghfj-1,Neutrophil
mclmbgpn-1,CLP
mclnlbij-1,CD8+ T-Cell
mcloacgf-1,CD4+ T-Cell
mclpopje-1,Neutrophil
mcmaidcl-1,Pre-B
mcmaiooo-1,RBC
mcmaplnd-1,Late Erythroid
mcmbmppg-1,SEC
mcmcaagn-1,THY1+ MSC
mcmcdepi-1,MEP
mcmcehab-1,RBC
mcmciclo-1,Pro-B
mcmdiddn-1,Late Myeloid
mcmffpam-1,Late Erythroid
mcmipmlc-1,Pre-Pro B
mcmjiinl-1,Monocyte
mcmjmime-1,Late Erythroid
mcmkiejm-1,Late Erythroid
mcmmbodo-1,Megakaryocyte
mcmmeobm-1,Erythroblast
mcmmoocd-1,RBC
mcmniole-1,Late Erythroid
mcmnoipd-1,pDC
mcmnpbke-1,Erythroblast
mcmphghb-1,Pro-B
mcnahgbo-1,Erythroblast
mcnbcill-1,Neutrophil
mcnbdjgf-1,Neutrophil
mcnboodn-1,Late Erythroid
mcnccpcb-1,Pre-B
mcndookn-1,Plasma Cell
mcnedkfb-1,Plasma Cell
mcnelkig-1,Neutrophil
mcnicfek-1,Late Erythroid
mcnihpim-1,RBC
mcnjbgfp-1,Osteoblast
mcnkoaed-1,RBC
mcnmlbkh-1,Macrophages
mcnoakae-1,THY1+ MSC
mcnofkfe-1,GMP
mcnpkinc-1,Osteo-MSC
mcoaglfg-1,THY1+ MSC
mcoamlei-1,Early Myeloid Progenitor
mcobieoe-1,Adipo-MSC
mcobimcl-1,Pre-B
mcocmeob-1,Macrophages
mcodcblk-1,Osteo-MSC
mcodgkml-1,GMP
mcodploe-1,Ba/Eo/Ma
mcoedplg-1,Fibro-MSC
mcoelmgc-1,pDC
mcoffnff-1,Adipo-MSC
mcofgbcp-1,pDC
mcoglnlc-1,Ba/Eo/Ma
mcoignme-1,CD8+ T-Cell
mcojekpd-1,Osteo-MSC
mcolbdkg-1,CD8+ T-Cell
mcoohdgj-1,pDC
mcpaajce-1,CLP
mcpafahn-1,Osteo-MSC
mcpbamoo-1,Adipo-MSC
mcpdinfp-1,Fibro-MSC
mcpehgkf-1,Plasma Cell
mcpfipca-1,MEP
mcpfojal-1,Pro-B
mcphcobf-1,HSC
mcpiancl-1,Pro-B
mcpihako-1,Ba/Eo/Ma
mcpjchef-1,Fibro-MSC
mcpkgkib-1,Fibro-MSC
mcpljlmp-1,CD8+ T-Cell
mcpllgfo-1,CD4+ T-Cell
mcpncjhm-1,SEC
mcpnndmc-1,AEC
mdaamaph-1,Mature B
mdablice-1,AEC
mdachdhl-1,pDC
mdaedbjn-1,Fibro-MSC
mdaeegle-1,Mature B
mdagffnd-1,HSC
mdahnlkh-1,Monocyte
mdammnlh-1,AEC
mdanifbg-1,HSC
mdaodico-1,APOD+ MSC
mdapgbcm-1,HSC
mdbanacp-1,CD4+ T-Cell
mdbbdfpm-1,THY1+ MSC
mdbbjmia-1,Ba/Eo/Ma
mdbcdeef-1,Cycling HSPC
mdbcnhdf-1,AEC
mdbdobkb-1,Plasma Cell
mdbedodl-1,Plasma Cell
mdbgdoak-1,APOD+ MSC
mdbhaecf-1,CLP
mdbhjcda-1,Osteo-MSC
mdbhlkkb-1,Plasma Cell
mdbigpln-1,Plasma Cell
mdbjdilp-1,Ba/Eo/Ma
mdbllphj-1,pDC
mdblmjco-1,SEC
mdbmgeij-1,Pre-Pro B
mdbodffp-1,APOD+ MSC
mdcacdjd-1,Adipo-MSC
mdccnjlk-1,Ba/Eo/Ma
mdcdinnb-1,pDC
mdcephfm-1,Osteo-MSC
mdcfdkmb-1,CLP
mdchbadf-1,CD4+ T-Cell
mdcijnho-1,GMP
mdckicee-1,CD4+ T-Cell
mdclipci-1,Neutrophil
mdcnijoj-1,CD4+ T-Cell
mdcobdho-1,THY1+ MSC
mdcokpbk-1,Plasma Cell
mdcpgdpg-1,Fibro-MSC
mdcpibpc-1,AEC
mddaaiei-1,AEC
mddbbnni-1,THY1+ MSC
mddbekig-1,CD8+ T-Cell
mddcdchf-1,MEP
mddcochg-1,Pro-B
mddemnij-1,Ba/Eo/Ma
mddfpmpc-1,Mature B
mddgjkho-1,Megakaryocyte
mddgkcec-1,Monocyte
mddgldfg-1,Osteo-MSC
mddhibph-1,CLP
mddhjmef-1,GMP
mddhpnch-1,RBC
mddigdaa-1,Pre-B
mddjghjf-1,pDC
mddjoabn-1,Pre-B
mddkdikj-1,Adipo-MSC
mddmhcnb-1,pDC
mddogahm-1,Plasma Cell
mddojomo-1,Adipo-MSC
mddpegcj-1,Pre-Pro B
mddpgomj-1,CD4+ T-Cell
mddpjgcg-1,Pre-B
mdeaicfl-1,Osteo-MSC
mdedhcna-1,CD4+ T-Cell
mdeeclal-1,CD4+ T-Cell
mdeedknc-1,CD8+ T-Cell
mdefjogh-1,Plasma Cell
mdegcnph-1,THY1+ MSC
mdegempd-1,Early Myeloid Progenitor
mdeiepna-1,Early Myeloid Progenitor
mdeifgdb-1,GMP
mdeigeie-1,Late Myeloid
mdeildip-1,Cycling HSPC
mdejpjba-1,SEC
mdelcgdd-1,Early Myeloid Progenitor
mdennegb-1,Macrophages
mdenonjd-1,Monocyte
mdenplmd-1,Late Myeloid
mdeohmen-1,THY1+ MSC
mdfbinin-1,Osteo-MSC
mdfcigjm-1,Osteo-MSC
mdfdplnd-1,THY1+ MSC
mdfeagei-1,Ba/Eo/Ma
mdfedjhp-1,Adipo-MSC
mdfeklee-1,Cycling HSPC
mdffnpah-1,Early Myeloid Progenitor
mdfgphmk-1,Osteoblast
mdfiffep-1,CD4+ T-Cell
mdfipchc-1,Macrophages
mdfjcofk-1,GMP
mdfjfjbk-1,Late Erythroid
mdflillj-1,CD4+ T-Cell
mdflnlmh-1,Early Myeloid Progenitor
mdfmckdi-1,Monocyte
mdfmdnha-1,Monocyte
mdfomejn-1,Plasma Cell
mdgamiob-1,Late Myeloid
mdgcehhm-1,Mature B
mdggdoeo-1,Late Myeloid
mdgglilf-1,Macrophages
mdghfgcf-1,Late Myeloid
mdgjgcgo-1,Ba/Eo/Ma
mdgjmeon-1,Macrophages
mdgkejei-1,Osteo-MSC
mdgncbmj-1,HSC
mdgndlhc-1,Macrophages
mdgnfgjd-1,CD8+ T-Cell
mdgobjah-1,Plasma Cell
mdgoecbl-1,RBC
mdgpccai-1,Adipo-MSC
mdhalmmi-1,GMP
mdhaopen-1,Late Myeloid
mdhcbmmb-1,GMP
mdhccejl-1,Pre-B
mdhfkpcd-1,GMP
mdhhjhgo-1,RBC
mdhiiheh-1,THY1+ MSC
mdhjakfa-1,Late Erythroid
mdhkajgd-1,Late Erythroid
mdhkfdmf-1,GMP
mdhkijmd-1,Osteoblast
mdhkkmfc-1,Pre-B
mdhkomfp-1,GMP
mdhldndg-1,GMP
mdhlifip-1,GMP
mdhmnbkl-1,Neutrophil
mdhnjepp-1,MEP
mdhogfmj-1,RBC
mdhoifgb-1,Plasma Cell
mdibimnd-1,GMP
mdidcfkc-1,Late Myeloid
mdifapna-1,RBC
mdiflafn-1,Adipo-MSC
mdijcaan-1,Plasma Cell
mdikbipe-1,Fibro-MSC
mdikfdmj-1,MEP
mdilbjmf-1,Pro-B
mdilfjjl-1,THY1+ MSC
mdilhmdp-1,Late Myeloid
mdioannm-1,Late Myeloid
mdionmln-1,GMP
mdipddnj-1,Late Myeloid
mdipmdph-1,Plasma Cell
mdjbgghm-1,Mature B
mdjbkmhj-1,Neutrophil
mdjdffln-1,Mature B
mdjemamo-1,Monocyte
mdjfdfde-1,Megakaryocyte
mdjfiomm-1,Plasma Cell
mdjildcf-1,Neutrophil
mdjjapfb-1,AEC
mdjljfmk-1,Late Myeloid
mdjmbddg-1,Neutrophil
mdjmjokj-1,Neutrophil
mdjngjkm-1,Pre-B
mdjoplie-1,SEC
mdjpomck-1,Plasma Cell
mdkandkf-1,CD4+ T-Cell
mdkbilnn-1,Plasma Cell
mdkbmkfl-1,Late Erythroid
mdkbpfll-1,Neutrophil
mdkchagj-1,Neutrophil
mdkckboj-1,Early Myeloid Progenitor
mdkdbned-1,AEC
mdkdoccd-1,Adipo-MSC
mdkenedl-1,SEC
mdkfgdik-1,Megakaryocyte
mdkhbfhk-1,Pre-B
mdkidpni-1,GMP
mdkipcbp-1,THY1+ MSC
mdkippod-1,Neutrophil
mdkkgfge-1,Early Myeloid Progenitor
mdklhihn-1,Ba/Eo/Ma
mdknadmb-1,THY1+ MSC
mdknncfi-1,Plasma Cell
mdknocml-1,AEC
mdknomje-1,Plasma Cell
mdkodhob-1,VSMC
mdkognga-1,Late Myeloid
mdlacaka-1,Mature B
mdlacmbp-1,GMP
mdlbdpgn-1,Neutrophil
mdlddhoo-1,Early Myeloid Progenitor
mdlddikd-1,Late Myeloid
mdldflec-1,Mature B
mdldnpfn-1,SEC
mdleooff-1,GMP
mdlfdkgf-1,Neutrophil
mdlfmpli-1,RBC
mdlhhmbi-1,RBC
mdlioiae-1,Pre-Pro B
mdlkbcea-1,Mature B
mdlkjdil-1,Pre-B
mdlnhfld-1,Neutrophil
mdlnmicb-1,Cycling HSPC
mdlpcfni-1,Neutrophil
mdmcekmj-1,Late Erythroid
mdmcjgmh-1,Pre-Pro B
mdmcjjen-1,Fibro-MSC
mdmfmnbb-1,Pro-B
mdminmdc-1,VSMC
mdmppjef-1,Pre-Pro B
mdncknkb-1,Pre-Pro B
mdndbchc-1,Adipo-MSC
mdnedljo-1,Osteo-MSC
mdnfmche-1,HSC
mdnggpcn-1,Early Myeloid Progenitor
mdnjcagi-1,Early Myeloid Progenitor
mdnkahnh-1,SEC
mdnldplc-1,Fibro-MSC
mdnncbla-1,Early Myeloid Progenitor
mdoafndc-1,SEC
mdobafnb-1,Plasma Cell
mdobojma-1,GMP
mdodogld-1,Plasma Cell
mdoellcj-1,GMP
mdoeogkd-1,Plasma Cell
mdogpeha-1,SEC
mdohdhjn-1,SEC
mdoiacne-1,Mature B
mdokccgk-1,AEC
mdokipef-1,Pre-B
mdokkdoc-1,Late Myeloid
mdoknmch-1,Osteo-MSC
mdolkbin-1,Macrophages
mdolmago-1,Megakaryocyte
mdpbfmmf-1,GMP
mdpfjpjm-1,MEP
mdpnnokc-1,Pre-Pro B
mdppfkbf-1,pDC
meaalecc-1,Plasma Cell
meaddoim-1,Fibro-MSC
meadiiji-1,Late Erythroid
meadjfeg-1,Plasma Cell
meafjpef-1,CD8+ T-Cell
meagdfgb-1,APOD+ MSC
meagdnig-1,Ba/Eo/Ma
meagefdf-1,Early Myeloid Progenitor
meagpogl-1,CD4+ T-Cell
meahnehn-1,Cycling HSPC
meajeiaj-1,Late Myeloid
meakfpem-1,Plasma Cell
meamimjg-1,Plasma Cell
meanifoh-1,Plasma Cell
meaoolif-1,THY1+ MSC
meapjcbb-1,Monocyte
meapjkld-1,Late Erythroid
mebbkjhd-1,Plasma Cell
mebbppik-1,RBC
mebdiedf-1,HSC
mebdjfjd-1,Neutrophil
mebebkjo-1,Late Erythroid
mebenifp-1,RBC
mebgflfo-1,AEC
mebgicli-1,Late Myeloid
mebgiiak-1,Late Myeloid
mebhocdc-1,AEC
mebjfgof-1,Plasma Cell
mebkmpje-1,AEC
mebkpgdk-1,RBC
meblijll-1,RBC
meboelbj-1,Macrophages
mecdfjim-1,Late Erythroid
mecfkopd-1,THY1+ MSC
mecfpdcn-1,RBC
mechabka-1,RBC
mechjpah-1,Fibro-MSC
mecibhep-1,Late Erythroid
mecikoeo-1,AEC
mecjfcbf-1,Monocyte
meclocgj-1,RBC
mecmmhkf-1,Pre-Pro B
mecndbnd-1,Neutrophil
medagllm-1,Neutrophil
medbidok-1,Pro-B
medbjgco-1,HSC
medbjhlp-1,Neutrophil
meddidhd-1,Neutrophil
meddjnoj-1,Neutrophil
medehncg-1,CD4+ T-Cell
medeojkm-1,Late Myeloid
medgipgm-1,Late Myeloid
medhmgei-1,Monocyte
medkgegh-1,THY1+ MSC
medncnjm-1,GMP
mednpejk-1,Neutrophil
medocckd-1,AEC
medoijik-1,Late Myeloid
medonhkm-1,Plasma Cell
meebedib-1,Pre-B
meebkdmo-1,Erythroblast
meeehipg-1,Cycling HSPC
meefclkl-1,CD4+ T-Cell
meefhlnb-1,Pro-B
meefmhjk-1,RBC
meegeeka-1,Late Erythroid
meegmkme-1,RBC
meehlabi-1,RBC
meelgiam-1,AEC
meelheem-1,Erythroblast
meemfeed-1,Late Erythroid
meenmkpc-1,Late Erythroid
meeoiino-1,Late Erythroid
mefggaib-1,Neutrophil
mefiifli-1,Neutrophil
mefipbeh-1,Neutrophil
meflbgli-1,CD8+ T-Cell
meflgmbd-1,Erythroblast
mefnfoel-1,Late Erythroid
mefoeiim-1,RBC
mefonopg-1,Late Erythroid
mefooolc-1,Neutrophil
mefpcoef-1,RBC
mefpdeli-1,CD4+ T-Cell
megacbdj-1,Neutrophil
megbhnek-1,Fibro-MSC
megbhpoe-1,RBC
megbmgnn-1,Monocyte
megegpae-1,RBC
megeopib-1,Pro-B
megfegik-1,Late Erythroid
megffafe-1,Late Erythroid
megfigfp-1,RBC
meghpeod-1,Pre-B
megiemnn-1,pDC
meglaiah-1,Osteoblast
meglehho-1,Late Erythroid
meglndbk-1,Plasma Cell
megmofld-1,RBC
megncook-1,Late Erythroid
megpebph-1,RBC
mehafhpn-1,Pre-B
mehbmhdl-1,THY1+ MSC
mehdfgfi-1,THY1+ MSC
mehepkdp-1,Adipo-MSC
mehgedeb-1,Early Myeloid Progenitor
mehghiam-1,RBC
mehghmke-1,Early Myeloid Progenitor
mehiaacl-1,Late Erythroid
mehjbkhf-1,Late Erythroid
mehjblgp-1,Pre-Pro B
mehkjffm-1,Late Erythroid
mehlbeee-1,RBC
mehlkjmo-1,Megakaryocyte
mehmgjob-1,Neutrophil
mehoafji-1,Pre-B
meholhon-1,Plasma Cell
mehomkfp-1,CD4+ T-Cell
meiaapdb-1,Neutrophil
meibbhha-1,Late Erythroid
meibdgob-1,Neutrophil
meicbfdn-1,Late Erythroid
meicdblf-1,Plasma Cell
meicelhm-1,Late Erythroid
meicopje-1,RBC
meiejkkn-1,Osteo-MSC
meifpbhg-1,Adipo-MSC
meiglaep-1,Late Erythroid
meijneaf-1,Late Erythroid
meikcdpc-1,Late Erythroid
meilgpai-1,Late Erythroid
meioblpk-1,Macrophages
meipjcae-1,Macrophages
mejdhpbi-1,Pro-B
mejdijph-1,Pro-B
mejfhieb-1,Neutrophil
mejfkhdg-1,Pro-B
mejhcklk-1,Neutrophil
mejicgfm-1,Late Myeloid
mejjgkik-1,Neutrophil
mejllfdk-1,Neutrophil
mejlnbam-1,Megakaryocyte
mejlncjm-1,Megakaryocyte
mejmcacl-1,RBC
mejmmnkg-1,RBC
mejngeko-1,Late Erythroid
mejnllae-1,Late Erythroid
mejogjjn-1,Mature B
mekafpai-1,Megakaryocyte
mekcdccp-1,HSC
mekdaehk-1,Macrophages
mekdjdce-1,Fibro-MSC
mekgkoee-1,Late Myeloid
mekhmcdd-1,Megakaryocyte
mekhobkl-1,Neutrophil
mekkiiho-1,Megakaryocyte
mekkpnoc-1,Pro-B
mekldbbj-1,Late Erythroid
meklkbpc-1,RBC
mekmlagg-1,Pre-B
mekmliob-1,Pro-B
mekonknh-1,Neutrophil
meladhnd-1,Neutrophil
melafheh-1,THY1+ MSC
melbingc-1,Pro-B
melbinpm-1,Neutrophil
melbldln-1,Pre-B
melciekd-1,RBC
meldhdmc-1,Late Myeloid
meledjac-1,Adipo-MSC
melfeaal-1,Late Myeloid
melfpdof-1,Pre-B
melgkbfg-1,Megakaryocyte
melglmpi-1,Late Erythroid
melhcopj-1,Ba/Eo/Ma
melpnkmc-1,Plasma Cell
memapeic-1,Neutrophil
membheca-1,Macrophages
memchaoc-1,CD4+ T-Cell
memchgof-1,Erythroblast
